Unnamed: 0,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller,name_normalized
470,Marvel Future Revolution,https://www.imdb.com/title/tt15438356/?ref_=adv_li_tt,2021.0,,8.4,19,Add a Plot,True,False,False,False,False,False,False,False,False,marvel future revolution
471,Vampire: The Masquerade - Bloodlines,https://www.imdb.com/title/tt0438550/?ref_=adv_li_tt,2004.0,M,9.1,"1,798","Beginning your journey as a new Kindred, you must choose your path to follow the high class Vampire Society, or the lawbreaking group of Anarchs as you find your place in this new world.",True,False,False,False,False,True,False,False,False,vampire: the masquerade - bloodlines
476,Yakuza,https://www.imdb.com/title/tt0823193/?ref_=adv_li_tt,2005.0,M,8.2,437,"After Kiryu Kazuma takes the blame for the murder of its leader, he is sent to prison. Ten years later he learns that the criminal underworld is searching for 10 billion yen that has been stolen from the Tojo clan.",True,False,False,True,False,False,False,False,False,yakuza
477,Battlefield 3,https://www.imdb.com/title/tt1954263/?ref_=adv_li_tt,2011.0,M,8.1,"8,909",Step into the role of the elite U.S. Marines and experience heart-pounding single player missions and competitive multiplayer action ranging across diverse locations from around the globe.,True,True,False,False,False,False,False,False,False,battlefield 3
478,Splinter Cell,https://www.imdb.com/title/tt0340374/?ref_=adv_li_tt,2002.0,T,8.3,"3,165",Stealth-mission expert Sam Fisher searches for two US agents in Georgia and soon uncovers a plot involving a nuclear device.,True,True,False,False,False,False,False,False,True,splinter cell
480,Kena: Bridge of Spirits,https://www.imdb.com/title/tt12497176/?ref_=adv_li_tt,2021.0,T,8.1,651,"The story follows Kena, a young spirit guide who uses her magical abilities to help deceased people move from the physical to the spirit world.",True,True,False,False,False,True,False,False,False,kena: bridge of spirits
485,Shadow of the Colossus,https://www.imdb.com/title/tt0486673/?ref_=adv_li_tt,2005.0,T,9.3,"4,035",A young man brings a deceased woman to a forbidden land inhabited by colossal beings said to house the power to revive the dead.,True,True,False,False,False,False,False,False,False,shadow of the colossus
486,Star Wars: Battlefront II,https://www.imdb.com/title/tt0483168/?ref_=adv_li_tt,2005.0,T,8.8,"6,740",Play as the foot soldier of the galaxy's greatest factions and wage war across countless planets.,True,True,False,False,False,False,False,True,False,star wars: battlefront ii
489,Crash Bandicoot,https://www.imdb.com/title/tt0295914/?ref_=adv_li_tt,1996.0,E,8.2,"3,178",Crash Bandicoot is on a quest to rescue his girlfriend from the evil Dr. Neo Cortex.,True,True,False,False,False,False,False,False,False,crash bandicoot
490,The X Files: Resist or Serve,https://www.imdb.com/title/tt0353016/?ref_=adv_li_tt,2004.0,M,8.2,664,"Survival horror game set during season 7 of The X-Files (1993). Scully and Mulder travel to Red Falls, Colorado to look for two missing teenage girls accused of witchcraft only to find the place infested with black oil zombies.",True,True,False,False,False,False,False,False,False,the x files: resist or serve
491,Need for Speed: Underground 2,https://www.imdb.com/title/tt0420798/?ref_=adv_li_tt,2004.0,E,8.1,"3,759","Underground 2 entails tuning cars for street races, while resuming the Need for Speed: Underground (2003) storyline. The game provides several new features, such as a broader customization, new methods of selecting races and more.",True,True,False,False,True,False,False,False,False,need for speed: underground 2
492,Fable,https://www.imdb.com/title/tt0388929/?ref_=adv_li_tt,2004.0,M,8.4,"2,898","Once a young boy has obtained a gift for his sister's birthday, bandits attack his home village of Oakvale. A member of the Hero's Guild, Maze, stumbles upon the boy, saves him and takes the boy to the Guild to be raised as a hero.",True,True,False,False,False,True,False,False,False,fable
497,Resident Evil 3: Nemesis,https://www.imdb.com/title/tt0207701/?ref_=adv_li_tt,1999.0,M,8.6,"4,665","Two months after surviving the grisly disaster at the mansion lab, Jill Valentine resigns from S.T.A.R.S. and attempts to escape the ruined nightmarish Racoon city.",True,False,False,False,False,False,False,True,False,resident evil 3: nemesis
500,Jak II,https://www.imdb.com/title/tt0384222/?ref_=adv_li_tt,2003.0,T,8.5,"1,535","After being tortured and experimented upon in a dystopian city for two years, Jak escapes from prison and joins a rebel group, hoping for answers to his newfound dark powers.",True,True,True,False,False,False,False,False,False,jak ii
501,Total War: Warhammer II,https://www.imdb.com/title/tt7518584/?ref_=adv_li_tt,2017.0,T,8.6,289,An intense strategy game set in the fantasy lands of Warhammer. Fight for control of the Vortex or conquer the world with a combination of upragrading your cities and armies across a vast map and commanding real-time battles.,True,True,False,False,False,True,False,False,False,total war: warhammer ii
502,Deus Ex: Human Revolution,https://www.imdb.com/title/tt1319708/?ref_=adv_li_tt,2011.0,M,8.6,"5,602","After a shadowy black ops team kidnaps several scientists security manager Adam Jensen was sworn to protect, he must harness the power of his new-found cybernetic augmentations to save their lives.",True,True,False,False,False,False,False,False,False,deus ex: human revolution
506,Super Smash Bros. Brawl,https://www.imdb.com/title/tt0928380/?ref_=adv_li_tt,2008.0,T,8.7,"4,711","The third Super Smash Bros. title, featuring a number of new additions, including an engrossing story mode and cooperative play, new characters, new stages, and online combat.",True,True,False,False,False,True,False,False,False,super smash bros. brawl
507,Resident Evil: Code: Veronica,https://www.imdb.com/title/tt0217000/?ref_=adv_li_tt,2000.0,M,8.1,"3,045","Claire Redfield infiltrates an Umbrella facility in Paris, but is captured and imprisoned on Rockfort Island. She teams up with inmate Steve Burnside to escape after an outbreak of the T-Virus on the island.",True,True,False,False,False,False,False,False,False,resident evil: code: veronica
510,Persona 4 Golden,https://www.imdb.com/title/tt3003738/?ref_=adv_li_tt,2012.0,M,9.3,"1,061","A group of high school students discover a hidden TV world called 'The Midnight Channel', an alternate reality infested with shadows that is being used to commit murder. After awakening to their Personas, the group decides to investigate.",True,True,False,False,False,True,False,False,False,persona 4 golden
513,Sonic the Hedgehog 2,https://www.imdb.com/title/tt0291491/?ref_=adv_li_tt,1992.0,E,8.5,"2,701","Sega Genesis version of Sonic the Hedgehog 2. Sonic teams up with Miles ""Tails"" Prower to stop Dr. Robotnik from taking over the world with his new space fortress, the Death Egg.",True,True,False,False,True,False,False,False,False,sonic the hedgehog 2
520,Super Mario Odyssey,https://www.imdb.com/title/tt6423026/?ref_=adv_li_tt,2017.0,E10+,9.1,"4,095",Mario must travel to worlds unknown in order to stop Bowser from marrying Princess Peach.,True,True,False,False,False,False,False,False,False,super mario odyssey
521,Castlevania: Lords of Shadow,https://www.imdb.com/title/tt1454909/?ref_=adv_li_tt,2010.0,M,8.1,"1,464","Reboot of the Castlevania series. Set during the Middle Ages, Gabriel Belmont is in Southern Europe on his quest to defeat a malevolent order known as the Lords of Shadow to resurrect his wife.",True,True,False,False,False,True,False,False,False,castlevania: lords of shadow
524,Shin Megami Tensei: Persona 4,https://www.imdb.com/title/tt1380179/?ref_=adv_li_tt,2008.0,M,9.2,"1,040","A high school student forms a group that explores a hidden world accessible through TV sets to find a connection between the ""realm of shadows"" and the mysterious murders in their town.",True,True,False,False,False,True,False,False,False,shin megami tensei: persona 4
527,Call of Duty 2,https://www.imdb.com/title/tt0469287/?ref_=adv_li_tt,2005.0,T,8.5,"6,762","Call of Duty 2 recreates the big military operations of World War II (Defence of Stalingrad, invasion in Normandy and German-British war in North Africa), in a first-person perspective shooter.",True,False,False,False,False,False,False,False,False,call of duty 2
534,Call of Duty: Modern Warfare Remastered,https://www.imdb.com/title/tt6203300/?ref_=adv_li_tt,2016.0,M,8.4,"2,253",Remastered version of Call of Duty 4: Modern Warfare (2007).,True,False,False,False,False,False,False,False,True,call of duty: modern warfare remastered
536,Spyro Reignited Trilogy,https://www.imdb.com/title/tt8241768/?ref_=adv_li_tt,2018.0,E10+,8.6,"1,078","Spyro's back and he's all scaled up. Same sick burns, same smoldering attitude, now all scaled up in stunning HD. Spyro is bringing the heat like never before in the Spyro Reignited Trilogy game collection.",True,True,False,False,False,False,False,False,False,spyro reignited trilogy
537,Alice,https://www.imdb.com/title/tt0251576/?ref_=adv_li_tt,2000.0,M,8.7,"1,472",A game with an all new story that takes place after Lewis Carroll's stories. Alice must return to Wonderland and defeat the Queen of Hearts once and for all.,True,True,False,False,False,True,False,False,False,alice
538,Psychonauts,https://www.imdb.com/title/tt0395252/?ref_=adv_li_tt,2005.0,T,8.7,"1,678","Raz, a young psychic, must battle forces greater than he if he is to save his new-found friends at the Whispering Rock psychic camp, where children are having their brains mysteriously stolen.",True,True,True,False,False,False,False,False,False,psychonauts
540,Gears of War 3,https://www.imdb.com/title/tt1638317/?ref_=adv_li_tt,2011.0,M,8.5,"4,703","With survivors scattered and civilization in ruins, time is running out for Sergeant Marcus Fenix and his Delta Squad.",True,False,False,False,False,False,False,True,False,gears of war 3
541,Kingdom Hearts: Birth by Sleep,https://www.imdb.com/title/tt1390843/?ref_=adv_li_tt,2010.0,E10+,8.8,"1,635","Ten years before Sora held the Keyblade, three young Keyblade wielders bound by friendship, face being torn apart by the sinister monsters terrorizing other worlds and the manipulative mastermind behind them.",True,True,False,False,True,False,False,False,False,kingdom hearts: birth by sleep
544,Devil May Cry,https://www.imdb.com/title/tt0268256/?ref_=adv_li_tt,2001.0,M,8.1,"2,605","After losing his brother and mother to demon lord Mundus, demon hunter Dante and his new friend Trish embark on a quest to confront Lord Mundus.",True,True,False,False,False,True,False,False,False,devil may cry
546,Far Cry 3: Blood Dragon,https://www.imdb.com/title/tt2839486/?ref_=adv_li_tt,2013.0,M,8.3,"2,179","In a post-apocalyptic 2007, Cyber Commando Rex Powercolt faces off against his former commander Colonel Sloan, and tries to stop his nefarious plot to use dragon blood to turn the world's population into primitive savages.",True,True,False,False,False,True,False,False,False,far cry 3: blood dragon
549,Assassin's Creed: The Ezio Collection,https://www.imdb.com/title/tt6150810/?ref_=adv_li_tt,2016.0,M,9.0,733,"Compilation of Assassin's Creed II (2009), Assassin's Creed: Brotherhood (2010) and Assassin's Creed: Revelations (2011). The edition is named after Ezio Auditore da Firenze, the protagonist for each of the three games.",True,True,False,False,False,True,False,False,False,assassin's creed: the ezio collection
550,Halo: The Master Chief Collection,https://www.imdb.com/title/tt4066088/?ref_=adv_li_tt,2014.0,M,8.9,"2,129","Compilation of Master Chief's entire story. Featuring a re-mastered Halo 2: Anniversary, along with Halo: Anniversary, Halo 3, Halo 4, Halo Nightfall, and access to the Halo 5 Multiplayer Beta.",True,True,False,False,False,False,False,True,False,halo: the master chief collection
557,Resident Evil HD Remaster,https://www.imdb.com/title/tt5730780/?ref_=adv_li_tt,2015.0,M,8.7,"1,639",HD Remaster of the horror game Resident Evil (2002). Raccoon City Police Department elite team Jill Valentine and Chris Redfield are forced to flee into a mysterious mansion where they encounter zombies and mutated monsters.,True,False,False,False,False,False,True,False,False,resident evil hd remaster
560,The Legend of Zelda: Twilight Princess,https://www.imdb.com/title/tt0441877/?ref_=adv_li_tt,2006.0,T,9.0,"5,020","Link, a young man from a small farming village, finds Hyrule is being consumed by an otherworldly twilight. Guided by a strange pixie named Midna, he endeavors to return light to the land and confront the usurper king Zant.",True,True,False,False,False,True,False,False,False,the legend of zelda: twilight princess
562,Devil May Cry 3: Dante's Awakening,https://www.imdb.com/title/tt0426437/?ref_=adv_li_tt,2005.0,M,8.5,"2,886",A young Dante is opening up his Merc Agency when he receives a challenge from his twin brother Vergil. The following events exponentially shape his future and make for one hell of a party.,True,True,False,False,False,True,False,False,False,devil may cry 3: dante's awakening
563,Indigo Prophecy,https://www.imdb.com/title/tt0476990/?ref_=adv_li_tt,2005.0,M,8.4,"3,054",A man is forced to go on the run after he unwillingly becomes involved in a series of supernatural crimes that have haunted New York City.,True,False,False,True,False,True,False,False,False,indigo prophecy
564,The Legend of Zelda: Majora's Mask,https://www.imdb.com/title/tt0264790/?ref_=adv_li_tt,2000.0,E,9.0,"3,651","After becoming the hero of Hyrule, Link stumbles into the enchanted land of Termina, where a falling moon will crush the world in three days.",True,True,False,False,True,False,False,False,False,the legend of zelda: majora's mask
566,Horizon Zero Dawn: The Frozen Wilds,https://www.imdb.com/title/tt7679452/?ref_=adv_li_tt,2017.0,T,8.7,"1,785","Aloy's battle with the machines continues when she travels to The Cut, the home of the Banuk. There, she finds an AI that is being worshiped, and a mysterious 'Daemon' constantly attacking the Banuk.",True,True,False,False,False,False,True,False,False,horizon zero dawn: the frozen wilds
567,Super Mario Galaxy,https://www.imdb.com/title/tt0879874/?ref_=adv_li_tt,2007.0,E,9.0,"5,314","When Princess Peach is abducted as part of Bowser's galaxy creation scheme, stalwart plumber Mario must leap to her rescue, with the help of new celestial friends and powers.",True,True,False,False,True,False,False,False,False,super mario galaxy
571,The Elder Scrolls III: Morrowind,https://www.imdb.com/title/tt0314015/?ref_=adv_li_tt,2002.0,T,8.8,"3,414","The protagonist travels by Morrowind, eastern province of the Septim Empire in Tamriel. He/she can save it from enslavement or explore for personal purposes.",True,True,False,False,False,True,False,False,False,the elder scrolls iii: morrowind
572,Marvel: Ultimate Alliance,https://www.imdb.com/title/tt0814207/?ref_=adv_li_tt,2006.0,T,8.1,"2,102",Marvel Comics' greatest superheroes must band together to uncover the mystery behind Doctor Doom's blatant attack on S.H.I.E.L.D. headquarters.,True,True,False,False,False,True,False,False,False,marvel: ultimate alliance
576,Crysis,https://www.imdb.com/title/tt0954921/?ref_=adv_li_tt,2007.0,M,8.3,"5,370","Sent in to investigate an alien meteor crash, Nomad must fight through the North Korean Army which has also arrived, only to discover North Korea is the least of their worries.",True,True,False,False,False,False,True,False,False,crysis
579,Avatar: The Last Airbender - The Legend of Aang,https://www.imdb.com/title/tt0959552/?ref_=adv_li_tt,2006.0,E10+,8.3,995,"Four nations live together in harmony, until the Fire Nation attacks Earth Kingdom village. Only the Avatar who can master all four elements can bring peace to the world and restore the balance between the four nations.",True,True,False,False,False,True,False,False,False,avatar: the last airbender - the legend of aang
582,Shadow of the Colossus,https://www.imdb.com/title/tt7927838/?ref_=adv_li_tt,2018.0,T,8.5,"2,297",Remake of Shadow of the Colossus (2005). A young man brings his deceased love to a forbidden land inhabited by colossal beings said to house the power to revive the dead.,True,True,False,False,False,False,False,False,False,shadow of the colossus
585,Legacy of Kain: Soul Reaver,https://www.imdb.com/title/tt0215926/?ref_=adv_li_tt,1999.0,M,8.4,937,"Raziel was destroyed as a vampire but reborn as a Wraith. Now Raziel has returned to Nosgoth to destroy his brethren, and take his vengeance out on Kain.",True,True,False,False,False,True,False,False,False,legacy of kain: soul reaver
586,Uncharted: Legacy of Thieves Collection,https://www.imdb.com/title/tt15414970/?ref_=adv_li_tt,2022.0,T,9.4,267,Nathan Drake and Chloe Frazer are forced to confront their pasts and forge their own legacies.,True,True,False,False,False,False,False,False,False,uncharted: legacy of thieves collection
587,Super Mario Sunshine,https://www.imdb.com/title/tt0298052/?ref_=adv_li_tt,2002.0,E,8.1,"2,930","Mario and Peach go on a vacation to Isle Delfino. But their trip soon gets spoiled after an imposter disguised as Mario paints and pollutes the entire island. Mario must clear his name, and clean up the entire island.",True,True,False,True,False,False,False,False,False,super mario sunshine
588,Hotline Miami,https://www.imdb.com/title/tt3110552/?ref_=adv_li_tt,2012.0,M,8.3,"1,919",A surrealist video game that dives into the mind of an assassin living within the neon gloss of the late 1980s of Miami.,True,False,False,True,False,False,False,False,False,hotline miami
589,Bayonetta 2,https://www.imdb.com/title/tt2613468/?ref_=adv_li_tt,2014.0,M,8.5,615,"When Jeanne's soul is dragged into the depths of Inferno after a demon summoning goes horribly wrong, Bayonetta goes on a dangerous quest to Inferno to rescue her friend before its too late.",True,True,False,False,False,True,False,False,False,bayonetta 2
592,Tekken 5,https://www.imdb.com/title/tt0441522/?ref_=adv_li_tt,2004.0,T,8.1,"1,803","After the G Corporation launches a full-scale attack on Heihachi and Kazuya Mishima, Kazuya betrays his father and escapes. When the fifth King of the Iron Fist tournament is announced, both Kazuya and his son Jin enter in.",True,False,False,False,False,True,False,False,False,tekken 5
594,Metro: Last Light,https://www.imdb.com/title/tt2134101/?ref_=adv_li_tt,2013.0,M,8.2,"4,072","Following the events of Metro 2033, Artyom, now an experienced ranger, confronted with guilt must go on a journey to face threats from outside the metro and within, as he finds out that he is humanity's last salvation for peace.",True,True,False,False,False,False,False,False,False,metro: last light
595,Spec Ops: The Line,https://www.imdb.com/title/tt2233084/?ref_=adv_li_tt,2012.0,M,8.4,"3,547","Set in modern day Dubai, massive sandstorms have buried the city. As Capt. Martin Walker, you're sent in to find any survivors and learn what happened to the original rescue and evacuation team led by Lt. Colonel John Konrad.",True,False,False,False,False,False,True,False,False,spec ops: the line
596,Aliens vs. Predator 2,https://www.imdb.com/title/tt0289056/?ref_=adv_li_tt,2001.0,M,8.3,"1,069","A team of scientists have tampered in a realm of space that was to remain untouched. Guarded by a squadron of mercenaries, they find themselves in the middle of a galactic war between aliens and a species known as 'Predators.'",True,False,False,False,False,False,False,True,False,aliens vs. predator 2
600,Final Fantasy XIV: Heavensward,https://www.imdb.com/title/tt4965546/?ref_=adv_li_tt,2015.0,T,8.5,178,"On the run after being framed for murder, the Warrior of Light flees to the Holy See of Ishgard, only to discover a conspiracy concerning the Dragonsong War, a long-running conflict between Ishgard and the dragons of Dravania.",True,True,False,False,False,True,False,False,False,final fantasy xiv: heavensward
601,Final Fantasy XIV: Shadowbringers,https://www.imdb.com/title/tt10588588/?ref_=adv_li_tt,2019.0,T,8.9,167,"The Warrior of Light and the Scions of the Seventh Dawn are transported to Norvrandt, a dying land on the First slowly being consumed by an ever-growing Light, where they must contend with its secrets and its terrifying threats.",True,True,False,False,False,True,False,False,False,final fantasy xiv: shadowbringers
605,XCOM 2: War of the Chosen,https://www.imdb.com/title/tt7297456/?ref_=adv_li_tt,2017.0,,8.7,307,Expansion pack for XCOM 2 (2016). Twenty years have passed since world leaders offered an unconditional surrender to alien forces. But at the edges of the world a force gathers once again to stand up for humanity.,True,False,False,False,False,False,False,True,True,xcom 2: war of the chosen
606,Lego Star Wars: The Complete Saga,https://www.imdb.com/title/tt1149396/?ref_=adv_li_tt,2007.0,E10+,8.7,"4,244","Collect Gold Bricks while successfully progressing through the entire story, from the Trade Federation negotiations above Naboo in Star Wars Episode I, to the attack on the second Death Star above Endor in Return of the Jedi.",True,True,True,False,False,False,False,False,False,lego star wars: the complete saga
609,Enslaved: Odyssey to the West,https://www.imdb.com/title/tt1753783/?ref_=adv_li_tt,2010.0,T,8.1,"1,572","Loosely based on the classic Chinese novel 'Journey to the West', players are cast as Monkey; a strong, brutish loner who is forced to partner with the tech-savvy yet physically weak Trip on a journey to freedom.",True,True,False,False,False,False,False,True,False,enslaved: odyssey to the west
615,Divinity: Original Sin II,https://www.imdb.com/title/tt7410340/?ref_=adv_li_tt,2017.0,M,8.8,764,"Set in a fantasy world where a form of energy known as Source, and individuals called Sourcerers can manipulate this energy, are hunting down an organization to protect their world from the evil Voidwokens who are drawn by that energy.",True,True,False,False,False,True,False,False,False,divinity: original sin ii
619,Outlast: Whistleblower,https://www.imdb.com/title/tt3388490/?ref_=adv_li_tt,2014.0,M,8.3,"1,901",The story of Waylon Park and his attempt to expose the Murkoff Corporation for their horrendous actions at Mount Massive Asylum.,True,False,False,False,False,False,True,False,False,outlast: whistleblower
622,StarCraft II: Wings of Liberty,https://www.imdb.com/title/tt1037854/?ref_=adv_li_tt,2010.0,T,8.8,"3,321","Four years after the events of StarCraft: Brood War (1998), Jim Raynor fights against the Dominion and begins a search for artifacts when at the same time the Zerg attack once again.",True,True,False,False,False,False,False,True,False,starcraft ii: wings of liberty
624,Honkai Impact 3rd,https://www.imdb.com/title/tt10568594/?ref_=adv_li_tt,2017.0,,8.4,63,"Every set number of years, the otherworldly phenomenon known as Honkai ravages the universe. An elite group of female fighters called Valkyries battle the Honkai and its many manifestations to defend it.",True,False,False,False,False,False,False,True,False,honkai impact 3rd
625,Uncharted: Golden Abyss,https://www.imdb.com/title/tt1998407/?ref_=adv_li_tt,2011.0,T,8.1,873,Follow Drake and Ms. Chase as they battle against a powerful ex-general to find the 'golden abyss'.,True,True,False,False,False,True,False,False,False,uncharted: golden abyss
629,Yakuza Kiwami 2,https://www.imdb.com/title/tt7694720/?ref_=adv_li_tt,2017.0,M,8.7,626,"Kazuma Kiryu is called back to Kamurocho and tasked with finding a new chairman for the Tojo Clan, which brings him into conflict with the legendary 'Dragon Of Kansai'.",True,False,False,True,False,False,False,False,False,yakuza kiwami 2
631,Ratchet & Clank,https://www.imdb.com/title/tt0347851/?ref_=adv_li_tt,2002.0,T,8.4,"1,795","When an evil chairman's moneymaking scheme puts the entire galaxy at stake, the only ones who can stop him are the unlikely duo of a lone mechanic and a defect war machine but can the galaxy really be saved when the duo can't get along?",True,True,True,False,False,False,False,False,False,ratchet & clank
634,Transformers: Fall of Cybertron,https://www.imdb.com/title/tt1823262/?ref_=adv_li_tt,2012.0,T,8.2,709,"As the Autobots flee their dying home world, a wounded warrior recalls the final bleake days of the fall of Cybertron.",True,True,False,False,False,False,False,True,False,transformers: fall of cybertron
636,Hitman 2: Silent Assassin,https://www.imdb.com/title/tt0339160/?ref_=adv_li_tt,2002.0,M,8.3,"3,262","Just when Agent 47, a former high-target hitman for an international contractor, has decided to reform himself and retire, he becomes engulfed in an elaborate conspiracy as an anonymous organization kidnaps his friend, the resident priest.",True,False,False,True,False,False,True,False,False,hitman 2: silent assassin
641,Prince of Persia: The Two Thrones,https://www.imdb.com/title/tt0483781/?ref_=adv_li_tt,2005.0,M,8.5,"3,432","The Prince of Persia makes his way home to Babylon, bearing with him Kaileena, the enigmatic Empress of Time, and unspeakable scars from the Island of Time.",True,True,False,False,False,True,False,False,False,prince of persia: the two thrones
645,Wing Commander IV: The Price of Freedom,https://www.imdb.com/title/tt0114950/?ref_=adv_li_tt,1995.0,,8.8,774,It is several years after mankind's war against the Kilrathi. Col. Christopher Blair is called back into duty by the Terran Confederation to help stop acts of terrorism that appear to be taking place against Confed by Border Worlds forces.,True,True,False,False,False,False,False,True,False,wing commander iv: the price of freedom
647,Super Mario World,https://www.imdb.com/title/tt0221606/?ref_=adv_li_tt,1990.0,E,9.2,"4,853","While Mario and Luigi are vacationing in Dinosaur Land, Bowser kidnaps the Princess. Mario and his new dino friend Yoshi go on a mission to save her.",True,True,False,False,True,False,False,False,False,super mario world
648,Chrono Trigger,https://www.imdb.com/title/tt0210613/?ref_=adv_li_tt,1995.0,E,9.5,"3,007","Crono, a young boy, is thrust to adventure by destiny to destroy an oncoming threat that will destroy the world in 1999.",True,True,False,False,False,True,False,False,False,chrono trigger
649,The Darkness,https://www.imdb.com/title/tt0937352/?ref_=adv_li_tt,2007.0,M,8.2,"1,806","On his 21st birthday, mafia hit man Jackie Estacado is possessed by an ancient demonic force called The Darkness. This further complicates his relationships with his mafia family, a corrupt police department and his childhood love Jenny.",True,False,False,True,False,False,False,False,False,the darkness
650,Death Stranding Director's Cut,https://www.imdb.com/title/tt15484726/?ref_=adv_li_tt,2021.0,M,8.9,302,Sam Porter Bridges' mission is to journey across a post apocalyptic United States of America in order to reconnect the country and protect itself from dangerous entities called Beached ... See full summary »,True,True,False,False,False,False,False,False,False,death stranding director's cut
658,Diablo III: Reaper of Souls,https://www.imdb.com/title/tt3561828/?ref_=adv_li_tt,2014.0,M,8.2,"1,664","The Black Soulstone essence is screaming for vengeance and release. Before the artifact can be sealed away forever, Malthael, the Angel of Death manifests in the mortal realms with a deadly new purpose. And so begins the end of all things.",True,True,False,False,False,True,False,False,False,diablo iii: reaper of souls
661,Guild Wars 2,https://www.imdb.com/title/tt1716744/?ref_=adv_li_tt,2012.0,T,8.3,623,Warriors of various races and agendas in a medieval high fantasy world must unite to reform the guild that once fought and defeated a monstrous dragon-like creatures that threatened the world and are now reemerging.,True,True,False,False,False,True,False,False,False,guild wars 2
662,Fleeing the Complex,https://www.imdb.com/title/tt8277896/?ref_=adv_li_tt,2015.0,E,8.2,36,"Henry has broken the bank, escaped the prison, stolen the diamond and infiltrated the airship. Perhaps the complex known as ""The Wall"" can hold Henry Stickmin in his biggest adventure yet.",True,False,True,False,False,False,False,False,False,fleeing the complex
664,The Lord of the Rings: The Return of the King,https://www.imdb.com/title/tt0387360/?ref_=adv_li_tt,2003.0,T,8.3,"2,743","Play as Aragorn, Legolas, Gimli, Gandalf and Sam as you battle for the fate of Middle-earth.",True,True,False,False,False,True,False,False,False,the lord of the rings: the return of the king
665,The Witcher 3: Wild Hunt - Hearts of Stone,https://www.imdb.com/title/tt5547960/?ref_=adv_li_tt,2015.0,M,9.5,"6,255","Geralt is forced by a seemingly harmless merchant with sinister powers to complete three difficult tasks for a bored immortal, once a troubled nobleman who made a deal with the devil.",True,True,False,False,False,False,False,False,False,the witcher 3: wild hunt - hearts of stone
675,Triangle Strategy,https://www.imdb.com/title/tt14075696/?ref_=adv_li_tt,2022.0,T,9.1,55,"In a country that relies highly on trade integrity, Serenoa Wolffort, heir to the throne of House Wolffort, must make difficult decisions after a kingdom makes a surprise attack against his homeland of Glenbroke.",True,True,False,False,False,True,False,False,False,triangle strategy
678,Trover Saves the Universe,https://www.imdb.com/title/tt10094378/?ref_=adv_li_tt,2019.0,M,8.3,173,"After your dogs are dog-napped and used as the power source for the destruction of the universe, you must team up with a purple eye-hole monster named Trover to put things right again - all from the comfort of your chair.",True,False,True,False,False,False,False,False,False,trover saves the universe
686,Lego City Undercover,https://www.imdb.com/title/tt2071508/?ref_=adv_li_tt,2013.0,E10+,8.2,563,Police officer Chase McCain returns to LEGO City to go undercover in order to bring the hiding criminals to justice.,True,True,False,False,False,False,False,False,False,lego city undercover
689,TRON 2.0,https://www.imdb.com/title/tt0208650/?ref_=adv_li_tt,2003.0,,8.3,291,"When Encom programmer Alan Bradley goes missing, his son Jet is pulled into the world of the computer to find him and to stop a new threat destrying that world from within.",True,True,False,False,False,False,False,True,False,tron 2.0
691,Splinter Cell: Chaos Theory,https://www.imdb.com/title/tt0427889/?ref_=adv_li_tt,2005.0,M,8.6,"2,812","Proving you can't keep a good agent down, Sam Fisher returns for this third undercover outing, which takes him deep inside North Korea on an information warfare mission.",True,True,False,False,False,False,False,False,True,splinter cell: chaos theory
692,Donkey Kong Country,https://www.imdb.com/title/tt0241385/?ref_=adv_li_tt,1994.0,K-A,8.6,"2,884","Waking to find his banana hoard clean gone, Donkey Kong sets out with his nephew Diddy Kong through jungle and cavern, past temples and reef, across pine forests, factories, and mountains to rid the island of the wicked Kremlings and reclaim his bananas.",True,True,True,False,False,False,False,False,False,donkey kong country
695,Castlevania: Symphony of the Night,https://www.imdb.com/title/tt0260785/?ref_=adv_li_tt,1997.0,T,9.2,"1,600","Richter Belmont has vanished just as Castlevania reemerged from the mists. Meanwhile, Alucard, the bastard son of Dracula, has awakened from his eternal slumber, intent on destroying his evil father once and for all.",True,True,False,False,False,True,False,False,False,castlevania: symphony of the night
701,The Legend of Zelda: A Link to the Past,https://www.imdb.com/title/tt0263641/?ref_=adv_li_tt,1991.0,E,9.3,"3,420","The wizard Agahnim has abducted seven maidens, intent on using their power to open a portal to the Dark World. Armed with a trusty sword and shield, Link begins a great and treacherous journey.",True,True,False,False,False,True,False,False,False,the legend of zelda: a link to the past
702,SpongeBob SquarePants: Battle for Bikini Bottom,https://www.imdb.com/title/tt0395770/?ref_=adv_li_tt,2003.0,E,8.3,685,SpongeBob Squarepants must collect golden spatulas on his quest to defend his home town Bikini Bottom from Plankton's evil robots.,True,True,True,False,False,False,False,False,False,spongebob squarepants: battle for bikini bottom
703,Transformers: War for Cybertron,https://www.imdb.com/title/tt1569962/?ref_=adv_li_tt,2010.0,T,8.1,780,The heroic Autobots and tyrannical Decepticons wage war for control of the planet Cybertron.,True,True,False,False,False,False,False,True,False,transformers: war for cybertron
704,StarCraft,https://www.imdb.com/title/tt0217061/?ref_=adv_li_tt,1998.0,T,9.2,"5,228","In 2499 in the Koprulu sector, a ferocious collective race known as the Zerg arrives to massacre the exiled human colonies while a highly advanced race, the Protoss, intervenes to exterminate the Zerg.",True,True,False,False,False,False,False,True,False,starcraft
